parent_rank,kid_rank,cell,theta_g,SE_theta_g,theta_g_d,LS_g,N_g,N_g_LS_g
0.29112527,0.51489997,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.15401718,0.31941524,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.6643257,0.6882162,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.7761481,0.72397244,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.98112357,0.8403411,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.28028357,0.42924938,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.6002445,0.65889436,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.8251598,0.69065326,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.77288985,0.6628566,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.31992495,0.37260848,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.4290089,0.6001697,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.9737854,0.73872226,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.011362477,0.19555119,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.8906365,0.7287906,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.37327406,0.4567483,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.6391935,0.730409,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.5857545,0.42437717,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.6487027,0.702436,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.6960723,0.65271705,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.26827112,0.33760324,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.5004626,0.41541898,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.14303726,0.41921803,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.3635638,0.5048996,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.76300573,0.6589211,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.5558613,0.49565205,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.74043626,0.6731455,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.48379502,0.53624594,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.14677688,0.20368877,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.7329363,0.5567796,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.7039698,0.50020915,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.51237136,0.45081514,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.6314693,0.5676048,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.79011476,0.44084913,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.089300916,0.14856519,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.9875026,0.7959189,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.54229885,0.49789697,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.025075814,0.25580832,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.604711,0.67777455,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.385315,0.49800053,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.67192847,0.60348403,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.89238626,0.8369564,1.0,0.36301573262031284,0.029973271994377677,0.21525283753479765,0.14776289508551518,65,9.604588180558487
0.26240382,0.32038316,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.72576696,0.7262132,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.6461262,0.52165097,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.41831747,0.30872294,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.7463949,0.57149875,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.36039752,0.4708271,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.07320434,0.17019571,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.42588916,0.4892622,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.86190414,0.77944183,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.20043255,0.21483482,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.9702541,0.67266667,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.09796779,0.3258373,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.27129713,0.2716326,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.8676108,0.7755431,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.9477224,0.7992415,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.56791425,0.43113786,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.864247,0.64948696,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.06475086,0.27916154,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.3995898,0.43216065,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.5924379,0.5419533,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.30834866,0.32699117,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.6025087,0.5029883,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.087411694,0.3012167,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.8645119,0.7542654,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.41787255,0.5563842,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.52260274,0.32147443,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.539764,0.33555132,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.23533422,0.31109548,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.28911734,0.25058353,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.520829,0.4568229,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.062432557,0.19978212,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.30013216,0.4040351,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.42634812,0.47305223,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.293636,0.29033592,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.48739842,0.52655435,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.8711234,0.8165724,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.1292238,0.4213292,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.9215031,0.83152264,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.3825623,0.6276033,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.12930973,0.121002354,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.8026437,0.6525301,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.52541006,0.4543678,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.8277647,0.91460717,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.73004365,0.67447245,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.6835302,0.6933426,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.3866188,0.37767875,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.3995438,0.6194582,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.15084499,0.2493075,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.587638,0.5543474,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.8107105,0.75360835,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.29358643,0.41965634,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.7974719,0.79187286,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.15275879,0.3515203,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.23021962,0.24636151,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.7425315,0.44937924,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.9377833,0.7810338,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.6245634,0.7403753,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.47324163,0.4713868,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.7804987,0.6354462,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.6938664,0.6051306,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.8175799,0.65897775,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.20564544,0.26368326,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.39746174,0.14354886,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.33889627,0.49209684,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.5126952,0.43363103,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.18347953,0.061932195,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.66823727,0.59355956,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.9093389,0.95032024,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.18190764,0.22882247,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.6590455,0.6419906,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.36057582,0.32796952,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.881429,0.7235884,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.42117274,0.5230216,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.61679125,0.5674547,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.64181095,0.6145747,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.34355506,0.3806299,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.7383207,0.44726294,2.0,0.333405769976216,0.037221351477840205,0.16911050554295498,0.16429526443326103,77,12.6507353613611
0.053440467,0.3551346,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.1421292,0.30011976,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.48012137,0.49624982,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.966905,0.80011433,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.58324134,0.4950099,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.4002741,0.39195305,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.353631,0.524596,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.87440205,0.6794394,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.11337921,0.1547155,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.07478061,0.12629229,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.5789157,0.49668115,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.34938043,0.45067045,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.27910697,0.2911628,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.4069789,0.3991285,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.031235194,0.021837713,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.18763134,0.3876202,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.16182454,0.14802977,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.06842855,0.4580063,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.9147134,0.79467106,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.90775335,0.9280635,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.696535,0.4556624,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.6535175,0.5826083,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.36374134,0.32277295,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.1823699,0.25933617,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.019558256,0.41956025,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.9406885,0.70499074,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.6094322,0.7110362,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.698703,0.6753644,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.5851165,0.5315192,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.5198995,0.5450652,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.9293694,0.87509507,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.80344415,0.5752117,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.5120189,0.54976386,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.8106716,0.5203206,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.4433591,0.44450107,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.5279949,0.5320766,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.929322,0.78626776,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.09252995,0.24673174,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.0823889,0.42228857,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.88476837,0.66904616,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.029166127,0.27412573,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.5777043,0.75330603,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.21115829,0.20402882,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.59765863,0.66645515,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.47152773,0.6068056,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.57403463,0.7255136,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.1798619,0.23489024,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.25479826,0.5217788,3.0,0.3646755916163474,0.05415634838608015,0.20943329973891345,0.15524229187743394,48,7.451630010116829
0.4680658,0.5574467,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.7268231,0.72348607,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.79901046,0.61954254,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.44077963,0.5856764,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.12766686,0.37135425,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.4481607,0.40055585,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.053132135,0.16199988,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.57733494,0.6093103,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.19454823,0.16120131,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.79904765,0.7550988,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.9006867,0.84258926,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.7821547,0.5754098,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.94964707,0.899843,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.3418433,0.5648791,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.15103808,0.38572255,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.011216889,0.361579,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.18716931,0.24745196,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.34097528,0.2877418,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.91749704,0.86680466,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.97412217,0.92794037,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.10303659,0.35410714,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.6807732,0.47298065,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.9422841,0.8930664,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.87069464,0.7852226,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.7112603,0.65741867,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.20290825,0.32969797,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.80978787,0.81366646,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.38425854,0.5123532,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.91989756,0.88041,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.59007114,0.44263536,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.48635235,0.6373088,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.21011184,0.2668095,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.049220596,0.17256975,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.549168,0.49343926,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.5889854,0.509391,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
0.5959085,0.2280472,4.0,0.349411761831582,0.03650405875228316,0.18575206879991576,0.16365969303166625,79,12.929115749501634
